Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2022-01-28 18:55:08.682 +0530,"Success",0:00:00,0,0,0,"20220128_185508.682/LogFile.txt","","",1
2022-01-28 21:11:56.957 +0530,"Success",0:00:00,0,0,0,"20220128_211156.957/LogFile.txt","","",1
2022-02-02 12:23:32.072 +0530,"Success",0:00:00,0,0,0,"20220202_122332.072/LogFile.txt","","",1
